id,year,notary,rollo,image_num,text_original,label_primary,label_extended,wikidata_uri
193,1653,Esteban Agreda de Vergara,38,105,a cuya disposision fallecio el dho mi padre yotorgo serrado quepor sufin ymuerte seabrio ypublico conla solemnidad dellderecho antepablo nunes escriv publico ycavildo desta dha en tres dias delmes defebrero ano pasado demill yseis çientos ytreynta ynuebe.,Reassurance,Reassurance; year and place,https://www.wikidata.org/wiki/Q39545186; https://www.wikidata.org/wiki/Q858423; https://www.wikidata.org/wiki/Q98929991
194,1653,Esteban Agreda de Vergara,38,105,carta depago thomas deleon.,Header,Header - payment,https://www.wikidata.org/wiki/Q1141160
195,1653,Esteban Agreda de Vergara,38,105,enla ciu delatt puerto debuenos ayres en dos dias del mes dedisiem demill yseis çientos ysinq ytres anos.,year,year and place,https://www.wikidata.org/wiki/Q577
196,1653,Esteban Agreda de Vergara,38,105,pareçio antemi elpresente escrivano ytestigos de paso escritos thomas deleon vez desta dha ciu aquiendoy fee que conozco.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
197,1653,Esteban Agreda de Vergara,38,105,y confesso aver rresevido depero sanches rrendon çinq pessos deaocho rreales elpeso enmoneda derresello usual corriente.,Amount,Intitulatio and amount involved,https://www.wikidata.org/wiki/Q309314; https://www.wikidata.org/wiki/Q178706
198,1653,Esteban Agreda de Vergara,38,105,dela quesele deposito y perteneçia rroman pulpero que fue desta dha çiu.,Name,Name; occupation and place of residence of party,https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7256
199,1653,Esteban Agreda de Vergara,38,105,dela quele aplicoel maestro decampo donpedro debaygorri rruis cavallero delhord desantiago ycap gl yjues derresidençia que tomo al mtro decampo donjaçinto delaris dela gavela que ynpuso donjaçinto delaris siendo gor alos pulperos.,Name,Name; occupation and place of residence of party,https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7256
200,1653,Esteban Agreda de Vergara,38,105,ypor averlos rresevido sedio por contento yentregado asu boluntad.,Agreement,Agreement on deal,https://www.wikidata.org/wiki/Q829903
201,1653,Esteban Agreda de Vergara,38,105,ypor no pareser depresente rrenunçio las leyes dela enlatrega yprueba como enellas secontiene delanon numerata peçunia.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
202,1653,Esteban Agreda de Vergara,38,105,yledio bastante carta depago enforma fecho utsupra.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
203,1653,Esteban Agreda de Vergara,38,105,ylofirmo enel rreguistro de sunombre eneste papel comun quees enel quesedes pacha en conformidad delo acordado enesta rrazon.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
204,1653,Esteban Agreda de Vergara,38,105,siendo testigos elcalp ju desaavedra alferes ju deborda yju rruis deocana vez destaçiu.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
205,1658,Nicolas de Valdivia y Brisuela,40,143,yo el capitan don nicolas debal dibia bri suela alcalde hodinario desta siu delatri puerto debuenos ayres y sujuridiçion.,Invocatio,Invocatio,https://www.wikidata.org/wiki/Q1671839
206,1658,Nicolas de Valdivia y Brisuela,40,143,porsumag sertifico doiffe laque de der entalcaso puedo y debo dar como en un rexistro de escrituras testa mentos queal presente para en mypoder.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
207,1658,Nicolas de Valdivia y Brisuela,40,143,quepaso ante alonso agreda debergara escribano desu mag y mayor diego birnacion esta afoxas seis çientas y setenta y tres unauto yotras dilijençias para abrir untestamento que parese otorguo beatris de eredia salsedo.,Reassurance,Reassurance; year and place; names of parties,https://www.wikidata.org/wiki/Q39545186; https://www.wikidata.org/wiki/Q858423; https://www.wikidata.org/wiki/Q98929991; https://www.wikidata.org/wiki/Q7278
208,1658,Nicolas de Valdivia y Brisuela,40,143,elqual y laclausula de heredero sacada concabesa y pie del dho testam escomo sesigue.,Type,Type of deed; will,https://www.wikidata.org/wiki/Q3707858
209,1658,Nicolas de Valdivia y Brisuela,40,143,enla siu dela trinidad puerto debuenos ayres pro binçia del rio delaplata enbeynte dias del mes deagosto demil seisçientos quarenta yquatro anos.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991
210,1658,Nicolas de Valdivia y Brisuela,40,143,ante eljeneral don fran belas quez melendes besino alcalde hordinario estadha siu por el rey nuestro sr elpresente escribano y testigos parecio ju antonio calvo dearoyo escriba no derexistros y hasienda rl en esta siu.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
211,1658,Nicolas de Valdivia y Brisuela,40,143,y dixo que esta madrugada como alas seis oras deldia pocomas omenos falleçio ypaso desta presente vida dona beatris deheredia salsedo sulexi tima mujer laqual otorguo su testamento serado y sellado ante elpresente escribano y testigos.,Expositio,Expositio,https://www.wikidata.org/wiki/Q2642214
212,1658,Nicolas de Valdivia y Brisuela,40,143,que con elseallaron presentes que es el que exsibe poraverselo entregado la dha difunta para q aviendo fallecido leysiese abrir ypublicar.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
213,1658,Nicolas de Valdivia y Brisuela,40,143,tiene entendido lenombra por sualbasea ypara tratar de su entierro y saber donde manda sehaga enla mexor manera que puede y alugar deder.,Delegation,Delegation of authority,https://www.wikidata.org/wiki/Q1184072
214,1658,Nicolas de Valdivia y Brisuela,40,144,pidio que eldho testamento seabra y publique y que seden y saquen del los tras lados nesearios enque mande ynterponer eynter ponga suautoridad decreto judiçial para ciego efecto lopresenta y pide jus.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
215,1658,Nicolas de Valdivia y Brisuela,40,144,eldho alcade tomo eldho testamento en susmanos yaviendolo visto ylopedido por eldho juan antonio calbo yqueesta sellado ycosido sano y no roto nienparte alguna sospe choso yfirmado conocho firmas.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
216,1658,Nicolas de Valdivia y Brisuela,40,144,ysignado autorisado demy eldho escribano mando q los testigos instrumentales ola mayor parte que puedan ser avidos reconoscan eldho testamento y sus firmas.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
217,1658,Nicolas de Valdivia y Brisuela,40,144,y delos testigos que enel estan firmados y fecha ynformaçion de ello y que es difunta ladha dona beatris de heredia salsedo otorgante.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
218,1658,Nicolas de Valdivia y Brisuela,40,144,setrayga para probeer asi lo dixo y firmo don fran belasques melendes antemy alonso agreda de bergara escribano desumag cabesa detes tamento enelnombre dedios amen.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
219,1658,Nicolas de Valdivia y Brisuela,40,144,sepan quantos esta carta detestam bieren comoyo dona beatris de heredia salsedo mujer de juan antonio calbo dearroyo besino desta siu dela trinidad ypuerto debuenos ayres probinçia del rio de laplata.,Notificatio,Notificatio; name and place of residence of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278
220,1658,Nicolas de Valdivia y Brisuela,40,144,Hija lexitima de Manuel deperalta difunto y de dona juana de heredia salsedo.,Circumstance,Circumstance of party,https://www.wikidata.org/wiki/Q3053655; https://www.wikidata.org/wiki/Q7279
221,1658,Nicolas de Valdivia y Brisuela,40,144,estando enferma dela enfermedad que dios asido servido de darme entodo mi acuerdo yentedimy ycreyendo como firme mente confieso y creo el mis terio dela santisima trinidad padre yjo y espiritu santo trespersonas y unsolo dios verdadero.,Invocatio,Invocatio,https://www.wikidata.org/wiki/Q1671839
222,1658,Nicolas de Valdivia y Brisuela,40,144,yentodo loque tiene confiesa ensena ypredica nuestra santas madre ygleçia catolica romana en cuya ffee y crehençia e vibido yprotesto vibir y morir como catolica fiel cristiana.,Invocatio,Invocatio,https://www.wikidata.org/wiki/Q1671839
223,1658,Nicolas de Valdivia y Brisuela,40,144,deseando como tal desalbar mialma poniendola encarencia desalbaçion por q la muerte no me alle descuidada delo que conbiene a bien de ella y al des cargo mi conciencia.,Invocatio,Invocatio,https://www.wikidata.org/wiki/Q1671839
224,1658,Nicolas de Valdivia y Brisuela,40,144,otorgo por la presente que hago y hordeno mitestamento enla manera siguiente.,Dispositio,Dispositio,https://www.wikidata.org/wiki/Q1149305
225,1658,Nicolas de Valdivia y Brisuela,40,144,dexo y nombro por mi unibersal heredero a fran de arroyo y salsedo mi yjo para que los llebe ye herede con la bendiçion dedios y la mia.,Delegation,Delegation of authority,https://www.wikidata.org/wiki/Q1184072
226,1658,Nicolas de Valdivia y Brisuela,40,144,ydoy por del ninguno deningun balor y efeto otros quales quier testatamento o testamentos codisilios legados omandas que antes deste mi testamento aya fecho otorgado asipor escrito como depalabra.,Corroboratio,Corroboratio,https://www.wikidata.org/wiki/Q5173018
227,1658,Nicolas de Valdivia y Brisuela,40,144,aunque tengan quales quiera clausulas derogatorias ypalabras espeçiales dequeaya de haser espesial mençon deque depresente no me acuerde.,Corroboratio,Corroboratio,https://www.wikidata.org/wiki/Q5173018
228,1658,Nicolas de Valdivia y Brisuela,40,144,que todos ellos quiero que no balgan ni agan ffe en juycio ni fueradel salbo este my testamento que al presente hago y el qual quiero q balga por mitestamento ultima y postrimera voluntad.,Corroboratio,Corroboratio,https://www.wikidata.org/wiki/Q5173018
229,1658,Nicolas de Valdivia y Brisuela,40,144,o en aquella via y forma que mas y mejor aya lugar de der supl en el qualquiera falta o defecto desolemnidad o solemidades que de der se requieran para subalidaçion ycumplimy que por no alcansarlas asaber no ban aqui expresadas.,Corroboratio,Corroboratio,https://www.wikidata.org/wiki/Q5173018
230,1658,Nicolas de Valdivia y Brisuela,40,144,que es ffa enbuenos ayres en dies y nuebe dejulio demil y seisçientos y quarenta y quatro anos segun que mas larga mente consta y parese del dho rexistro deadonde sesaco el presente aque me refiero. beatris de eredia sal sedo.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991
231,1658,Nicolas de Valdivia y Brisuela,40,145,que es el que so cuya dispoçiçion falleçio la contenida como demas delo ynserto consta por untestimonio firmado y signado deldho escribano alonsoagreda debergara.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
232,1658,Nicolas de Valdivia y Brisuela,40,145,que es de aber visto y reconosido elquerpo difunto dela dha doña beatris de eredia el qual esta afojas seis çientas y setenta y sinco ala buelta en el rexistro referido.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
233,1658,Nicolas de Valdivia y Brisuela,40,145,ypara que detodo locontenido como dho es conste el doy presente apedim y de don fran dearroyo y salsedo yjo lexitimo deju antonio calbo dearroyo y dela dha su mujer.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
234,1658,Nicolas de Valdivia y Brisuela,40,145,En esta dha siu delatrinidad puerto debuenos ayres enbeynte y quatro dias del mes de otubre mil de demil y seis çientos y sin quenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991
235,1658,Nicolas de Valdivia y Brisuela,40,145,y fueron presentes portestigos a lo be corexir y con cordar concordar ju ramires dearellano y el alferes antonio dearaube y Latorre.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
236,1658,Nicolas de Valdivia y Brisuela,40,145,que lo firmaron con migo el dho alcalde hordinario desu mag por falta escriban pu ny rl.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
237,1658,Nicolas de Valdivia y Brisuela,40,145,y sedes pacha en este papel comun por no aber sellado y ser enconformidad delo dispuesto sobre esta rrason.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
238,1658,Nicolas de Valdivia y Brisuela,40,171,ciones pedir terminos hordinarios y extra hordinarios y renunciarlos y pedir otros denuebo.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
239,1658,Nicolas de Valdivia y Brisuela,40,171,quando le paresiere y allare ser nesesario ara recusasaciones de jueses escribanos relatores acesesores y otros ministros.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
240,1658,Nicolas de Valdivia y Brisuela,40,171,y si conbienene seapartara de las tales rrecausaçiones y ara otras dilijencias ami derecho conbenientes sacara quales quier testimonos y otros papeles y recaudos dequales quier oficios y tribunales.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
241,1658,Nicolas de Valdivia y Brisuela,40,171,y usara de ellos y me remitira los que fueren necesarios amipersona. y finalmente ara conclusiones poniendo quales quier litijios y deferençias en estado definitivo.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
242,1658,Nicolas de Valdivia y Brisuela,40,171,y hoyra sentencias en todos grados e ynstancias y ynter pondra apelaciones y suplicaciones en todo o parteadmitiendo lo lo faborable y replicando sobre lo per judicial.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
243,1658,Nicolas de Valdivia y Brisuela,40,171,y ara todo aquello que yo hisiera presente siendo aun que aquy no baya expresado.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
244,1658,Nicolas de Valdivia y Brisuela,40,171,y que sean casos y cosas que para cada una de ellas se quiera espesial poder por que debajo deste y con otros mas y comprehendan.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
245,1658,Nicolas de Valdivia y Brisuela,40,171,y otros mas le doy este dho poder al contenido para que pida en el rl gobierno del exselentisimo sr birey destos reynos y en otros tribunales donde conbenga qse me conseda prorrogacion del termino queseme dio y senalo para traer confirmacion del rey nuestro sr del oficio que tengo al presente de alguasil mayor desta siu en consideraçion de las per didas de armadas y costas infestadas.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
246,1658,Nicolas de Valdivia y Brisuela,40,171,y otros ynpediments que etenido para poder traer la dha confirmacion y demas que dio y en adelante se esperan.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
247,1658,Nicolas de Valdivia y Brisuela,40,171,asi podran ofrecer para gurada de su derecho sacara de lo qual y resultare qual quier rl probicion u otros recaudos y me los remitira por los duplicados que con vengan.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
248,1658,Nicolas de Valdivia y Brisuela,40,171,y para lo dho y aello anexo dependiente y todo lo demás expresado en este dho poder lo podra sostituir las beses y en las personas que le paresiere.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
249,1658,Nicolas de Valdivia y Brisuela,40,171,y al suso dho como prinsipal y asostitutos relebo segun horden de. y le doy con libre y jeneral acion en quanto al dho.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
250,1658,Nicolas de Valdivia y Brisuela,40,171,y es ffa en siu delatrinidad y puerto de res entrece dias del mes de henero de mil seisçientos sinquenta.,year,year and place,https://www.wikidata.org/wiki/Q577
251,1658,Nicolas de Valdivia y Brisuela,40,175,pedaso desolar renunçio laley del engano con la ynormee ynormisima leçion y el termino para pedir enmienda resiçion osuplemento delacosa quesebende porme.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
252,1658,Nicolas de Valdivia y Brisuela,40,175,nos delo quebale contodas las demas que son y ablan sobre esta rrason ypor queago ra y entodo tienpo abre por firme todolo contenido y locumplire.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
253,1658,Nicolas de Valdivia y Brisuela,40,175,obligo mipersona y bienes abidos ypor aber. mesometo alos juesez del rey nuestro senor para ser con pelida como por sentençia dejuez conpetente pasada en cosa jusgada consentida y no apelada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
254,1658,Nicolas de Valdivia y Brisuela,40,175,aserca deloqual renunçio miproprio fuero domisilio y besindad conlaley que dise que jen renunçiaçion ffa de leyes nombala y laque el acttor debe seguir elf uero del reo.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
255,1658,Nicolas de Valdivia y Brisuela,40,175,eyo ladicha dona catalina de mercado aseto esta escritura segun ycomo en ella secontiene.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
256,1658,Nicolas de Valdivia y Brisuela,40,175,renunçio assy mesmo las leyes del engano queson las dhas y expresadas y todas las demas que enrason de engano ablaren para que no me balgan niapro bechen enjuiçio ni fuera del.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
257,1658,Nicolas de Valdivia y Brisuela,40,175,y medoy por contenta entregada deldho pedaso de solar que assitengo conprado atoda my boluntad satisfaçion y es ffa en esta dha dela trinidad puerto debuenos ayres en dies y seis dias del mes de henero de mil seisçientos sinquentay ocho anos.,year,Validation; year and place,https://www.wikidata.org/wiki/Q577
258,1658,Nicolas de Valdivia y Brisuela,40,175,ypasso antemy don nicolas debaldibia y brisuela alcalde hordinario desta dha porsu mag y los testigos de yuso.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
259,1658,Nicolas de Valdivia y Brisuela,40,175,ydoy ffe que enmy preçençia ladha dona catalina demercado los dhos siento sinqu enta pesos deaocho reales enplata y moneda corriente debuenaley que fue present.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
260,1658,Nicolas de Valdivia y Brisuela,40,175,siendo testigos el decanpo pedro lome pesoa desaa donbal tasar baes deflores y ju ramy res deaarellano que lo firmaron con migo el dho alcalde por falta deescribano pu ny rl.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
261,1658,Nicolas de Valdivia y Brisuela,40,175,y doy feconosco ala otorgante quelo firmo desunombre y ladha conpradora no firmo porque dixo no saber y asu ruego lofirmo untestigo enel rexistro. sacose untanto desta escritura.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
262,1658,Nicolas de Valdivia y Brisuela,40,176,sepan quantos estacarta bieren comoyo pedrodearenas marron pro pietario desta siu dela trinidad puerto buenos ayres y departida para las probinçias del peru.,Notificatio,Notificatio; name and place of residence of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278
263,1658,Nicolas de Valdivia y Brisuela,40,176,otorguo que doy todo mipoder cumplido el que de der puedo y es ness para baler al cap jasinto bella deynojosa y adon fernando deastudillo suyerno anbos besinos desta dha siu.,Dispositio,Dispositio,https://www.wikidata.org/wiki/Q1149305
264,1658,Nicolas de Valdivia y Brisuela,40,176,alos tres juntos y a cada uno deporsy insolidum con ygual facultad y que loque uno comensare otro elotro lotome enel estado que lo allare y lo medie y fenesca.,Intitulatio,Intitulatio,https://www.wikidata.org/wiki/Q178708
265,1658,Nicolas de Valdivia y Brisuela,40,176,en todos mis negoçios pleytos causas sibiles y cryminales reales y eclesiasticos que yo tengo itubiere mobidos o por mover.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
266,1658,Nicolas de Valdivia y Brisuela,40,176,con quales quier personas y sus bienes con que no responda ni salga a demanda nueba que en mi contra se pusiere yno ubiere sido yo sitado primero enpersona.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
267,1658,Nicolas de Valdivia y Brisuela,40,176,i asimesmo para todas yquales quier cobran sas depesos de oro pla rs mercadurias ropa de castilla y de la tierra.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
268,1658,Nicolas de Valdivia y Brisuela,40,176,ganados mayores menores cabalgaduras esclabos joyas yotros frutos dela tierra y bienes que se me deban y sean pertenecientes.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
269,1658,Nicolas de Valdivia y Brisuela,40,176,assipor escrituras como por sedulas bales conosimientos libranzas quentas de libros o clausulas de testamentos detestamentos como por otros papeles y recaudos o sin ellos.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
270,1658,Nicolas de Valdivia y Brisuela,40,176,iusaran de todos mis derechos y acsiones contra quienes y con derecho puedan y deban. paresiendo en juyçio y fuera del ante quales quier juesez y juz del rey nuestro señor eclesiasticas seglares.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
271,1658,Nicolas de Valdivia y Brisuela,40,176,ien sus jusgados y tribunales aran pedimientos requerimientos presentaçiones detestigos y de todo jenero de escritos y escrituras.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
272,1658,Nicolas de Valdivia y Brisuela,40,176,poner demandas aser opoçisiones contradiçiones recusaçiones de jueses escribanos y otros ministros.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
273,1658,Nicolas de Valdivia y Brisuela,40,176,dar querellas y aser acusaçiones protestaçiones sitaçiones y enplasamientos. reconbenir ypedir enbargos y desenbargos prisiones solturas execusiones bentas remates devienes.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
274,1658,Nicolas de Valdivia y Brisuela,40,176,pedir terminos hordinarios extra hordinarios y ultra marinos.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
275,1658,Nicolas de Valdivia y Brisuela,40,176,renunçiar los que les paresieren y pedir otros denuebo yen dhos terminos aser todo jenero deprueba tachas y abonos.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
276,1658,Nicolas de Valdivia y Brisuela,40,176,concluyr i aser todas las demas dilijençias nesesarias a mi derecho segun como io como hisiera pre sente siendo y lograr sentençias difinitibas oynter locutorias.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
277,1658,Nicolas de Valdivia y Brisuela,40,176,y de ellas y otros apelen o supliquen entodo o parte admitiendo lo faborable y replicar sobre lo per judicial.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
278,1658,Nicolas de Valdivia y Brisuela,40,176,y seguir el juyçio en segunda ynstançia asta su final concluçion ynclusibe y tasaçion de costas.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
279,1658,Nicolas de Valdivia y Brisuela,40,177,ytodo loque que enbirtud deste hisieren y obraren lo abre sienpre firme y baledero como sy io en persona hisiese y obrase y delo que recisbiese daran sus cartas depago finyquito lasto y chanselaçion enforma con renunçiasion dela pecunia y leyes dela entrega.,Scope,Scope of deed; disalowance,https://www.wikidata.org/wiki/Q472160
280,1658,Nicolas de Valdivia y Brisuela,40,177,y para todo lo dho y espresado les doy el presente con libre y jeneral adminstraçion y releba çion en forma y con facultad deque lo sostytuyan en uno dos omas procuradores las beses que les paresieren para enquanto afuero y juyçio y no enmas.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
281,1658,Nicolas de Valdivia y Brisuela,40,177,i este dho poder lo doy espesial alos sobre dichos segun y como secontiene para que cobren y resiban siertas cantidades debacas que me deben algunos besinos desta dha siu las quales constaran porlas escryturas y recaudos que les dejare y por el horden e ynstruçion que asimesmo les tengo de entregar.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
282,1658,Nicolas de Valdivia y Brisuela,40,177,i entodo aran segun y como les dejo comunicado. y es fecha en la siu de latrinidad puerto debuenos ayres en beyn te y tres dias del mes de henero de mil y seisçientos y sinquenta y ocho anos.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991
283,1658,Nicolas de Valdivia y Brisuela,40,177,siendo presentes portestigos elcap carlos pereyra de espinola melchor garçia y juan ramires de arellanno.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
284,1658,Nicolas de Valdivia y Brisuela,40,177,quelo firmaron conmigo elcap don nycolas debal dibia y brisuela alcalde hordinario des ta dicha siu por su mag.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
285,1658,Nicolas de Valdivia y Brisuela,40,177,quepaso ante my el presente por faltade escrybano pu ny real. i doy fe conosco al otorgante que asimesmo lo firmo.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
286,1658,Nicolas de Valdivia y Brisuela,40,177,en rexistroy se depacha eneste papel comun por no aberlo sellado. yser en conformidad delo dispuesto sobre esta rason be en tre rs a don diego dealarcon billasenor besyno desalta. Bale.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
287,1658,Nicolas de Valdivia y Brisuela,40,177,Poder mateo demoya cantillana,Copete,Copete,https://www.wikidata.org/wiki/Q8350837
288,1658,Nicolas de Valdivia y Brisuela,40,177,Sepan quantos esta carta bieren como yo mateo de moya cantillana residente ensta siu delaty nidad puerto debuenos ayres.,Notificatio,Notificatio; name and place of residence of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278
289,1658,Nicolas de Valdivia y Brisuela,40,177,pormy i como marido y conjunta persona de dona maría depintos. otorguo que doy todo mi poder cumplido el que der y se ness para balor al cap ju gu tierres de umanes besino desta dha siu.,Notificatio,Intitulatio and names of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278
290,1658,Nicolas de Valdivia y Brisuela,40,177,para que por mi ien mi nombre el reprens my propria persona y la de la dha mi acuda y se muestre parte entodos negoçios pleytos y causas siblies y crim y eclesiastiacas que yo tengo o tubiese.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
291,1658,Nicolas de Valdivia y Brisuela,40,178,o por mover. con quales quier personas y sus bienes conque co responda nisalga ade manda nueba enque no ubiere sido yo sitado primero enpersona.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
292,1658,Nicolas de Valdivia y Brisuela,40,178,y asimesmo le doy este dho poder espesial para que cobre yresiba quales quier cantidades de pesos quese deban y sean pretenesientes ala dha mi mujer por rason de herençia y patrimonio desus padres como en otra qual quier manera.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
293,1658,Nicolas de Valdivia y Brisuela,40,178,yporotros derechos y acsiones sobre que paresera en juyçio y fuera del ante quales quier juesez e justiçias del rey nuestro señor eclesias ticas y seglares.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
294,1658,Nicolas de Valdivia y Brisuela,40,178,y ensus jusgados y trybunales ara quales quier pedimientos requerimientos presentaçiones de todo jenero de escritos yde escrituras.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
295,1658,Nicolas de Valdivia y Brisuela,40,178,aser opoçiones contradiçiones enbargos ydesenbargos pryçiones solturas execuçiones bentas y rremates devienes.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
296,1658,Nicolas de Valdivia y Brisuela,40,178,recusar juesez escribanos y otros ministros. y apartarse delas tales recusaçiones silepareçiere sitar. y enplasar y nterponer querellas y acusaciones.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
297,1658,Nicolas de Valdivia y Brisuela,40,178,reconbenir y pedir termy nos hordinarios y extra hordinarios. y en ellos asertodo jenero deprueba tachas y abonos. hoyr sentençias difinitibas o ynter locutorias.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
298,1658,Nicolas de Valdivia y Brisuela,40,178,y de ellas y deotros autos apele o suplique entodo oparte admitiendo lo faborable yreplicar sobre lo perjudicial.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
299,1658,Nicolas de Valdivia y Brisuela,40,178,y delo que resibiere y cobrare podra dar suscartas depago fin y quilo lasto y chanselaçion enforma con renunçiaçion dela pecunia y leyes dela entriega.,Scope,Scope of deed; disalowance,https://www.wikidata.org/wiki/Q472160
300,1658,Nicolas de Valdivia y Brisuela,40,178,yfinalmente ara todo aquello queyo hisiera presente siendo aunque aqui nobaya expresado. y q sean casos y cosas q para cada una de ellas se rrequiera expesial poder por que deba jo deste quiero seentiendan y con pre hendan.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
301,1658,Nicolas de Valdivia y Brisuela,40,178,ysele doy para lo dicho y a ello anexo y dependiente con libre y jeneral administraçion y confacultad deque lo sostituya las beses y enlas personas que le paresiere.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
302,1658,Nicolas de Valdivia y Brisuela,40,178,y es ffa enbuenos ayres en beynte y tres dios del mes de henero de mil yseis cientos ysinquenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577
303,1658,Nicolas de Valdivia y Brisuela,40,178,ypaso ante my elcap don nicolas debaldibia y brisuela alcalde hordinario de ella porsu mag. estando enesta siu dela trinidad.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
